Date,Value,Mode,Metric,Year,Month,Quarter,Month_Name
2021-02-26,1822812.0,Subways,Total Estimated Ridership,2021,2,Q1,February
2021-02-27,1072932.0,Subways,Total Estimated Ridership,2021,2,Q1,February
2021-02-28,810071.0,Subways,Total Estimated Ridership,2021,2,Q1,February
2021-03-01,1696274.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-02,1749511.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-03,1846431.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-04,1808744.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-05,1825915.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-06,1167884.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-07,894119.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-08,1719586.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-09,1834068.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-10,1849077.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-11,1881902.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-12,1914465.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-13,1257372.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-14,923968.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-15,1730024.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-16,1798288.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-17,1866414.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-18,1771092.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-19,1906749.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-20,1307403.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-21,1013386.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-22,1801438.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-23,1879574.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-24,1828084.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-25,1925768.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-26,1938246.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-27,1374266.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-28,807247.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-29,1742162.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-30,1881537.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-03-31,1808546.0,Subways,Total Estimated Ridership,2021,3,Q1,March
2021-04-01,1841815.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-02,1757698.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-03,1318461.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-04,950194.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-05,1818703.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-06,1942198.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-07,1985370.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-08,2013413.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-09,2026724.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-10,1391245.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-11,899646.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-12,1845836.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-13,2012153.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-14,2018126.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-15,1906733.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-16,2078856.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-17,1425036.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-18,1082503.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-19,1911326.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-20,2082495.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-21,1965922.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-22,2040232.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-23,2121350.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-24,1520057.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-25,985027.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-26,1955370.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-27,2041698.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-28,2135793.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-29,2028524.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-04-30,2159476.0,Subways,Total Estimated Ridership,2021,4,Q2,April
2021-05-01,1515211.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-02,1153471.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-03,1971010.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-04,2120071.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-05,2074543.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-06,2199943.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-07,2238033.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-08,1444674.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-09,1107878.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-10,1990039.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-11,2148322.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-12,2182277.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-13,2163052.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-14,2266974.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-15,1637231.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-16,1201904.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-17,2022584.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-18,2150049.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-19,2257549.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-20,2269471.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-21,2331876.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-22,1645268.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-23,1268928.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-24,2118877.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-25,2270945.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-26,2275882.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-27,2352019.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-28,2232599.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-29,1370135.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-30,1065176.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-05-31,1389651.0,Subways,Total Estimated Ridership,2021,5,Q2,May
2021-06-01,2258831.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-02,2343745.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-03,2233917.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-04,2310032.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-05,1792204.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-06,1363344.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-07,2223265.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-08,2265591.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-09,2386026.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-10,2473818.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-11,2468258.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-12,1775538.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-13,1379959.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-14,2223186.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-15,2469785.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-16,2519444.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-17,2552497.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-18,2572013.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-19,1784312.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-20,1389352.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-21,2264368.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-22,2354873.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-23,2547416.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-24,2552639.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-25,2582713.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-26,1854179.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-27,1559967.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-28,2252362.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-29,2343739.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-06-30,2346388.0,Subways,Total Estimated Ridership,2021,6,Q2,June
2021-07-01,2292461.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-02,2296044.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-03,1541988.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-04,1468510.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-05,1495709.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-06,2302002.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-07,2437064.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-08,2364250.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-09,2318387.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-10,1781717.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-11,1365854.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-12,2245412.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-13,2457526.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-14,2517615.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-15,2581582.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-16,2536569.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-17,1717480.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-18,1405344.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-19,2327756.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-20,2462002.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-21,2504568.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-22,2582151.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-23,2552330.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-24,1852402.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-25,1364830.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-26,2318455.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-27,2487947.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-28,2534756.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-29,2428764.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-30,2557677.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-07-31,1841007.0,Subways,Total Estimated Ridership,2021,7,Q3,July
2021-08-01,1351294.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-02,2333923.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-03,2483802.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-04,2529002.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-05,2529190.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-06,2519444.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-07,1780458.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-08,1333885.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-09,2289434.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-10,2442194.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-11,2475949.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-12,2448589.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-13,2430102.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-14,1718222.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-15,1430620.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-16,2287627.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-17,2427611.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-18,2445638.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-19,2439624.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-20,2456334.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-21,1715030.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-22,745240.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-23,2052669.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-24,2462365.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-25,2498255.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-26,2480137.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-27,2388210.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-28,1659434.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-29,1398566.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-30,2321000.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-08-31,2532584.0,Subways,Total Estimated Ridership,2021,8,Q3,August
2021-09-01,2294448.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-02,1661558.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-03,2390392.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-04,1777639.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-05,1415352.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-06,1521388.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-07,2233674.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-08,2529619.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-09,2702713.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-10,2840443.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-11,1983091.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-12,1589976.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-13,2852796.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-14,3011275.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-15,2987334.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-16,2534545.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-17,3028545.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-18,2014848.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-19,1596823.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-20,2883211.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-21,3018312.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-22,3021113.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-23,3016106.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-24,3121747.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-25,2129492.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-26,1614677.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-27,2873368.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-28,2927715.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-29,3063720.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-09-30,3146861.0,Subways,Total Estimated Ridership,2021,9,Q3,September
2021-10-01,3162881.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-02,2063660.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-03,1575738.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-04,2864349.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-05,3091160.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-06,3140986.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-07,3190747.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-08,3168473.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-09,2052699.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-10,1499385.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-11,2263615.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-12,3102879.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-13,3157457.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-14,3240686.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-15,3227068.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-16,2042027.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-17,1629991.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-18,2982883.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-19,3178208.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-20,3234327.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-21,3267697.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-22,3225816.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-23,2077488.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-24,1599927.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-25,2994936.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-26,2702635.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-27,3300580.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-28,3365971.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-29,3251779.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-30,2044310.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-10-31,1746769.0,Subways,Total Estimated Ridership,2021,10,Q4,October
2021-11-01,3034306.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-02,2848222.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-03,3293732.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-04,3284315.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-05,3293438.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-06,2195864.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-07,1888985.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-08,3065533.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-09,3279457.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-10,3351992.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-11,2922235.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-12,3158682.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-13,2169863.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-14,1703136.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-15,3110969.0,Subways,Total Estimated Ridership,2021,11,Q4,November
2021-11-16,3340844.0,Subways,Total Estimated Ridership,2021,11,Q4,November
